CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,ClusterLabel
14416,22,2,490.22,4,3,2,9,Potential Loyalists,3,High Value - Active
14418,4,3,1937.25,5,3,4,12,Loyal Customers,3,High Value - Active
14419,11,6,1058.06,5,5,4,14,Champions,3,High Value - Active
14420,99,1,387.52,2,1,2,5,At Risk,0,Low Value - Inactive
14421,57,2,813.11,3,3,3,9,Potential Loyalists,3,High Value - Active
14422,1,6,4263.64,5,5,5,15,Champions,3,High Value - Active
14423,218,1,265.2,1,1,2,4,Lost Customers,0,Low Value - Inactive
14424,18,1,322.08,4,1,2,7,Potential Loyalists,3,High Value - Active
14426,24,10,4481.67,4,5,5,14,Champions,3,High Value - Active
14427,50,2,363.34000000000003,3,3,2,8,Potential Loyalists,3,High Value - Active
14428,7,5,1244.83,5,4,4,13,Champions,3,High Value - Active
14431,303,1,470.36,1,1,2,4,Lost Customers,2,Low Value - Inactive
14432,10,6,2255.51,5,5,5,15,Champions,3,High Value - Active
14434,22,6,1372.8,4,5,4,13,Champions,3,High Value - Active
14436,99,1,89.06,2,1,1,4,Lost Customers,0,Low Value - Inactive
14437,366,1,63.0,1,1,1,3,Lost Customers,2,Low Value - Inactive
14438,306,1,131.9,1,1,1,3,Lost Customers,2,Low Value - Inactive
14439,320,1,2661.24,1,1,5,7,Potential Loyalists,2,Low Value - Inactive
14440,8,5,2357.6800000000003,5,4,5,14,Champions,3,High Value - Active
14441,1,4,1712.89,5,4,4,13,Champions,3,High Value - Active
14442,205,2,1589.82,1,3,4,8,Potential Loyalists,0,Low Value - Inactive
14443,54,4,1420.2,3,4,4,11,Loyal Customers,3,High Value - Active
14446,1,4,1039.58,5,4,4,13,Champions,3,High Value - Active
14447,19,5,1163.23,4,4,4,12,Loyal Customers,3,High Value - Active
14448,9,2,375.35,5,3,2,10,Loyal Customers,3,High Value - Active
14449,19,4,907.1,4,4,3,11,Loyal Customers,3,High Value - Active
14450,181,3,483.25,1,3,2,6,At Risk,0,Low Value - Inactive
14451,60,2,662.59,3,3,3,9,Potential Loyalists,3,High Value - Active
14452,11,2,264.44,5,3,2,10,Loyal Customers,3,High Value - Active
14453,190,1,119.93,1,1,1,3,Lost Customers,0,Low Value - Inactive
14456,5,9,3062.4,5,5,5,15,Champions,3,High Value - Active
14457,311,1,113.64,1,1,1,3,Lost Customers,2,Low Value - Inactive
14459,155,1,1837.92,2,1,4,7,Potential Loyalists,0,Low Value - Inactive
14460,110,3,434.34,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
14461,148,3,2103.06,2,3,5,10,Loyal Customers,0,Low Value - Inactive
14462,66,11,2004.02,3,5,4,12,Loyal Customers,3,High Value - Active
14463,98,3,529.62,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14465,247,3,1058.6200000000001,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
14466,29,7,2272.4,4,5,5,14,Champions,3,High Value - Active
14467,18,4,598.76,4,4,3,11,Loyal Customers,3,High Value - Active
14470,12,2,461.19,5,3,2,10,Loyal Customers,3,High Value - Active
14472,104,8,1936.84,2,5,4,11,Loyal Customers,0,Low Value - Inactive
14473,74,2,234.34000000000003,2,3,1,6,At Risk,3,High Value - Active
14474,46,1,547.66,3,1,3,7,Potential Loyalists,3,High Value - Active
14475,72,3,925.85,3,3,3,9,Potential Loyalists,3,High Value - Active
14476,257,1,215.7,1,1,1,3,Lost Customers,2,Low Value - Inactive
14477,20,4,1309.6,4,4,4,12,Loyal Customers,3,High Value - Active
14479,254,2,316.25,1,3,2,6,At Risk,2,Low Value - Inactive
14480,11,1,279.05,5,1,2,8,Potential Loyalists,3,High Value - Active
14481,165,2,636.51,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14482,18,6,2068.15,4,5,5,14,Champions,3,High Value - Active
14483,282,1,137.1,1,1,1,3,Lost Customers,2,Low Value - Inactive
14484,50,1,321.92,3,1,2,6,At Risk,3,High Value - Active
14485,39,1,165.75,3,1,1,5,At Risk,3,High Value - Active
14487,27,6,1196.33,4,5,4,13,Champions,3,High Value - Active
14488,68,1,1064.28,3,1,4,8,Potential Loyalists,3,High Value - Active
14489,207,1,463.38,1,1,2,4,Lost Customers,0,Low Value - Inactive
14491,175,2,340.93,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
14493,7,5,2383.2400000000002,5,4,5,14,Champions,3,High Value - Active
14494,26,1,139.56,4,1,1,6,At Risk,3,High Value - Active
14495,51,2,123.8,3,3,1,7,Potential Loyalists,3,High Value - Active
14496,312,2,538.8100000000001,1,3,3,7,Potential Loyalists,2,Low Value - Inactive
14497,309,1,475.37,1,1,2,4,Lost Customers,2,Low Value - Inactive
14498,43,5,1957.32,3,4,4,11,Loyal Customers,3,High Value - Active
14499,26,3,815.32,4,3,3,10,Loyal Customers,3,High Value - Active
14500,88,3,356.85,2,3,2,7,Potential Loyalists,3,High Value - Active
14501,184,2,251.21,1,3,2,6,At Risk,0,Low Value - Inactive
14502,20,11,2470.67,4,5,5,14,Champions,3,High Value - Active
14503,3,6,3543.26,5,5,5,15,Champions,3,High Value - Active
14504,47,4,673.26,3,4,3,10,Loyal Customers,3,High Value - Active
14505,17,8,5905.64,4,5,5,14,Champions,3,High Value - Active
14506,17,5,2012.17,4,4,4,12,Loyal Customers,3,High Value - Active
14507,24,6,1383.18,4,5,4,13,Champions,3,High Value - Active
14508,22,2,276.42,4,3,2,9,Potential Loyalists,3,High Value - Active
14511,11,5,1314.81,5,4,4,13,Champions,3,High Value - Active
14512,188,2,275.28,1,3,2,6,At Risk,0,Low Value - Inactive
14513,101,3,455.59000000000003,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
14514,61,3,1055.35,3,3,4,10,Loyal Customers,3,High Value - Active
14515,18,6,2102.09,4,5,5,14,Champions,3,High Value - Active
14517,33,2,330.45,4,3,2,9,Potential Loyalists,3,High Value - Active
14518,64,1,174.37,3,1,1,5,At Risk,3,High Value - Active
14520,2,2,270.6,5,3,2,10,Loyal Customers,3,High Value - Active
14522,24,4,974.54,4,4,4,12,Loyal Customers,3,High Value - Active
14523,108,1,241.09,2,1,1,4,Lost Customers,0,Low Value - Inactive
14524,32,9,1867.68,4,5,4,13,Champions,3,High Value - Active
14525,20,9,4332.2,4,5,5,14,Champions,3,High Value - Active
14527,3,55,8508.82,5,5,5,15,Champions,3,High Value - Active
14528,37,1,364.21999999999997,3,1,2,6,At Risk,3,High Value - Active
14529,60,3,620.04,3,3,3,9,Potential Loyalists,3,High Value - Active
14530,26,6,2925.91,4,5,5,14,Champions,3,High Value - Active
14532,236,4,932.85,1,4,3,8,Potential Loyalists,2,Low Value - Inactive
14533,25,7,1949.72,4,5,4,13,Champions,3,High Value - Active
14534,3,18,4447.05,5,5,5,15,Champions,3,High Value - Active
14535,60,3,2864.19,3,3,5,11,Loyal Customers,3,High Value - Active
14536,260,1,171.8,1,1,1,3,Lost Customers,2,Low Value - Inactive
14537,58,1,355.56,3,1,2,6,At Risk,3,High Value - Active
14538,65,2,388.25,3,3,2,8,Potential Loyalists,3,High Value - Active
14539,16,2,537.48,4,3,3,10,Loyal Customers,3,High Value - Active
14540,10,3,996.26,5,3,4,12,Loyal Customers,3,High Value - Active
14541,59,8,1461.65,3,5,4,12,Loyal Customers,3,High Value - Active
14542,186,1,103.25,1,1,1,3,Lost Customers,0,Low Value - Inactive
14543,29,16,3630.33,4,5,5,14,Champions,3,High Value - Active
14544,24,2,2024.45,4,3,4,11,Loyal Customers,3,High Value - Active
14546,5,5,2578.09,5,4,5,14,Champions,3,High Value - Active
14547,4,8,4007.54,5,5,5,15,Champions,3,High Value - Active
14548,151,2,652.8,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14549,311,1,289.24,1,1,2,4,Lost Customers,2,Low Value - Inactive
14550,11,2,765.62,5,3,3,11,Loyal Customers,3,High Value - Active
14551,18,2,186.23,4,3,1,8,Potential Loyalists,3,High Value - Active
14552,152,1,165.07,2,1,1,4,Lost Customers,0,Low Value - Inactive
14553,19,5,859.27,4,4,3,11,Loyal Customers,3,High Value - Active
14554,10,4,2381.04,5,4,5,14,Champions,3,High Value - Active
14555,57,2,324.14,3,3,2,8,Potential Loyalists,3,High Value - Active
14557,85,1,788.38,2,1,3,6,At Risk,3,High Value - Active
14560,7,22,2237.77,5,5,5,15,Champions,3,High Value - Active
14561,76,3,1080.76,2,3,4,9,Potential Loyalists,3,High Value - Active
14562,4,18,5074.77,5,5,5,15,Champions,3,High Value - Active
14565,96,4,3099.12,2,4,5,11,Loyal Customers,0,Low Value - Inactive
14566,111,1,1432.0,2,1,4,7,Potential Loyalists,0,Low Value - Inactive
14567,57,2,1530.3600000000001,3,3,4,10,Loyal Customers,3,High Value - Active
14569,1,1,227.39,5,1,1,7,Potential Loyalists,3,High Value - Active
14570,281,2,218.06,1,3,1,5,At Risk,2,Low Value - Inactive
14572,3,7,2832.84,5,5,5,15,Champions,3,High Value - Active
14573,180,9,1653.42,1,5,4,10,Loyal Customers,0,Low Value - Inactive
14576,372,1,35.400000000000006,1,1,1,3,Lost Customers,2,Low Value - Inactive
14577,13,4,859.71,5,4,3,12,Loyal Customers,3,High Value - Active
14578,3,1,168.63,5,1,1,7,Potential Loyalists,3,High Value - Active
14581,17,1,138.6,4,1,1,6,At Risk,3,High Value - Active
14582,41,1,114.11,3,1,1,5,At Risk,3,High Value - Active
14583,6,5,1052.55,5,4,4,13,Champions,3,High Value - Active
14584,169,4,1042.26,2,4,4,10,Loyal Customers,0,Low Value - Inactive
14585,50,1,157.05,3,1,1,5,At Risk,3,High Value - Active
14586,277,1,237.36,1,1,1,3,Lost Customers,2,Low Value - Inactive
14587,19,9,1601.14,4,5,4,13,Champions,3,High Value - Active
14589,372,1,39.75,1,1,1,3,Lost Customers,2,Low Value - Inactive
14591,15,4,1447.14,4,4,4,12,Loyal Customers,3,High Value - Active
14592,35,3,570.46,3,3,3,9,Potential Loyalists,3,High Value - Active
14593,22,3,617.99,4,3,3,10,Loyal Customers,3,High Value - Active
14594,7,2,379.83,5,3,2,10,Loyal Customers,3,High Value - Active
14595,20,6,1740.6,4,5,4,13,Champions,3,High Value - Active
14597,11,2,883.15,5,3,3,11,Loyal Customers,3,High Value - Active
14598,44,1,221.97,3,1,1,5,At Risk,3,High Value - Active
14600,306,1,393.33000000000004,1,1,2,4,Lost Customers,2,Low Value - Inactive
14601,11,1,213.96,5,1,1,7,Potential Loyalists,3,High Value - Active
14603,275,1,660.0,1,1,3,5,At Risk,2,Low Value - Inactive
14606,1,93,12156.65,5,5,5,15,Champions,3,High Value - Active
14607,16,14,16569.5,4,5,5,14,Champions,3,High Value - Active
14608,4,4,1785.15,5,4,4,13,Champions,3,High Value - Active
14609,72,4,601.56,3,4,3,10,Loyal Customers,3,High Value - Active
14616,243,3,406.08000000000004,1,3,2,6,At Risk,2,Low Value - Inactive
14618,9,3,553.44,5,3,3,11,Loyal Customers,3,High Value - Active
14619,246,1,394.44,1,1,2,4,Lost Customers,2,Low Value - Inactive
14620,206,2,412.78000000000003,1,3,2,6,At Risk,0,Low Value - Inactive
14621,1,5,1788.3600000000001,5,4,4,13,Champions,3,High Value - Active
14622,185,1,320.58000000000004,1,1,2,4,Lost Customers,0,Low Value - Inactive
14623,32,5,889.25,4,4,3,11,Loyal Customers,3,High Value - Active
14624,57,2,225.85,3,3,1,7,Potential Loyalists,3,High Value - Active
14625,196,2,899.63,1,3,3,7,Potential Loyalists,0,Low Value - Inactive
14626,24,4,2791.27,4,4,5,13,Champions,3,High Value - Active
14628,91,2,671.96,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14629,4,2,959.01,5,3,4,12,Loyal Customers,3,High Value - Active
14631,51,3,1006.98,3,3,4,10,Loyal Customers,3,High Value - Active
14632,263,1,114.56,1,1,1,3,Lost Customers,2,Low Value - Inactive
14633,266,1,344.90000000000003,1,1,2,4,Lost Customers,2,Low Value - Inactive
14636,36,2,609.85,3,3,3,9,Potential Loyalists,3,High Value - Active
14638,51,1,443.6,3,1,2,6,At Risk,3,High Value - Active
14639,52,6,2984.49,3,5,5,13,Champions,3,High Value - Active
14640,24,6,2125.08,4,5,5,14,Champions,3,High Value - Active
14641,22,1,110.46,4,1,1,6,At Risk,3,High Value - Active
14642,59,1,96.12,3,1,1,5,At Risk,3,High Value - Active
14643,170,2,693.8100000000001,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14644,68,2,830.76,3,3,3,9,Potential Loyalists,3,High Value - Active
14645,157,2,597.09,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14646,2,73,280206.02,5,5,5,15,Champions,3,High Value - Active
14647,201,1,243.22,1,1,1,3,Lost Customers,0,Low Value - Inactive
14649,5,4,1417.29,5,4,4,13,Champions,3,High Value - Active
14651,67,2,654.6,3,3,3,9,Potential Loyalists,3,High Value - Active
14652,77,1,114.18,2,1,1,4,Lost Customers,3,High Value - Active
14653,1,7,1947.55,5,5,4,14,Champions,3,High Value - Active
14655,8,4,1932.23,5,4,4,13,Champions,3,High Value - Active
14656,169,2,291.05,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
14657,18,4,848.22,4,4,3,11,Loyal Customers,3,High Value - Active
14658,5,2,247.15,5,3,1,9,Potential Loyalists,3,High Value - Active
14659,9,9,2529.93,5,5,5,15,Champions,3,High Value - Active
14660,87,2,285.74,2,3,2,7,Potential Loyalists,3,High Value - Active
14661,27,1,107.95,4,1,1,6,At Risk,3,High Value - Active
14662,29,4,771.17,4,4,3,11,Loyal Customers,3,High Value - Active
14664,20,2,637.89,4,3,3,10,Loyal Customers,3,High Value - Active
14665,61,5,1835.7,3,4,4,11,Loyal Customers,3,High Value - Active
14666,24,1,195.25,4,1,1,6,At Risk,3,High Value - Active
14667,11,25,9241.2,5,5,5,15,Champions,3,High Value - Active
14669,242,3,1269.99,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
14670,280,2,411.53,1,3,2,6,At Risk,2,Low Value - Inactive
14672,235,2,765.55,1,3,3,7,Potential Loyalists,2,Low Value - Inactive
14673,3,5,1736.4,5,4,4,13,Champions,3,High Value - Active
14675,16,1,604.75,4,1,3,8,Potential Loyalists,3,High Value - Active
14676,31,6,2548.2400000000002,4,5,5,14,Champions,3,High Value - Active
14680,25,16,28754.11,4,5,5,14,Champions,3,High Value - Active
14681,71,3,498.95,3,3,3,9,Potential Loyalists,3,High Value - Active
14682,188,2,52.0,1,3,1,5,At Risk,0,Low Value - Inactive
14684,26,5,1236.28,4,4,4,12,Loyal Customers,3,High Value - Active
14687,107,1,628.38,2,1,3,6,At Risk,0,Low Value - Inactive
14688,8,21,5630.87,5,5,5,15,Champions,3,High Value - Active
14689,209,1,112.8,1,1,1,3,Lost Customers,0,Low Value - Inactive
14690,44,2,371.7,3,3,2,8,Potential Loyalists,3,High Value - Active
14691,31,5,2114.33,4,4,5,13,Champions,3,High Value - Active
14692,137,4,591.55,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
14693,265,1,172.9,1,1,1,3,Lost Customers,2,Low Value - Inactive
14696,4,7,2078.95,5,5,5,15,Champions,3,High Value - Active
14697,218,2,188.60999999999999,1,3,1,5,At Risk,0,Low Value - Inactive
14698,2,5,1250.76,5,4,4,13,Champions,3,High Value - Active
14699,214,1,109.13000000000001,1,1,1,3,Lost Customers,0,Low Value - Inactive
14700,32,3,2235.3,4,3,5,12,Loyal Customers,3,High Value - Active
14701,11,9,2549.37,5,5,5,15,Champions,3,High Value - Active
14702,1,17,3292.14,5,5,5,15,Champions,3,High Value - Active
14703,15,1,318.17,4,1,2,7,Potential Loyalists,3,High Value - Active
14704,11,9,1546.91,5,5,4,14,Champions,3,High Value - Active
14705,199,1,179.0,1,1,1,3,Lost Customers,0,Low Value - Inactive
14708,3,3,1126.37,5,3,4,12,Loyal Customers,3,High Value - Active
14709,15,13,4921.04,4,5,5,14,Champions,3,High Value - Active
14710,14,4,606.13,4,4,3,11,Loyal Customers,3,High Value - Active
14711,10,11,2868.8,5,5,5,15,Champions,3,High Value - Active
14712,29,3,917.07,4,3,3,10,Loyal Customers,3,High Value - Active
14713,9,11,2666.36,5,5,5,15,Champions,3,High Value - Active
14714,24,1,160.19,4,1,1,6,At Risk,3,High Value - Active
14715,25,4,867.38,4,4,3,11,Loyal Customers,3,High Value - Active
14716,43,2,329.68,3,3,2,8,Potential Loyalists,3,High Value - Active
14719,2,5,1602.13,5,4,4,13,Champions,3,High Value - Active
14720,6,3,663.81,5,3,3,11,Loyal Customers,3,High Value - Active
14722,147,1,187.92000000000002,2,1,1,4,Lost Customers,0,Low Value - Inactive
14723,10,6,1158.3,5,5,4,14,Champions,3,High Value - Active
14725,25,1,718.08,4,1,3,8,Potential Loyalists,3,High Value - Active
14727,274,1,268.58,1,1,2,4,Lost Customers,2,Low Value - Inactive
14729,374,1,313.49,1,1,2,4,Lost Customers,2,Low Value - Inactive
14730,1,8,2005.06,5,5,4,14,Champions,3,High Value - Active
14731,47,3,380.02,3,3,2,8,Potential Loyalists,3,High Value - Active
14732,8,8,2702.4900000000002,5,5,5,15,Champions,3,High Value - Active
14733,16,12,9585.91,4,5,5,14,Champions,3,High Value - Active
14735,4,32,6065.69,5,5,5,15,Champions,3,High Value - Active
14737,4,3,1164.55,5,3,4,12,Loyal Customers,3,High Value - Active
14738,43,7,1314.45,3,5,4,12,Loyal Customers,3,High Value - Active
14739,4,7,3902.28,5,5,5,15,Champions,3,High Value - Active
14740,197,3,1448.21,1,3,4,8,Potential Loyalists,0,Low Value - Inactive
14741,12,6,1400.34,5,5,4,14,Champions,3,High Value - Active
14744,16,7,1099.98,4,5,4,13,Champions,3,High Value - Active
14745,113,5,1220.26,2,4,4,10,Loyal Customers,0,Low Value - Inactive
14747,249,1,328.2,1,1,2,4,Lost Customers,2,Low Value - Inactive
14748,29,5,1415.75,4,4,4,12,Loyal Customers,3,High Value - Active
14752,44,1,389.64,3,1,2,6,At Risk,3,High Value - Active
14753,87,1,563.15,2,1,3,6,At Risk,3,High Value - Active
14754,45,2,638.05,3,3,3,9,Potential Loyalists,3,High Value - Active
14755,10,11,5010.28,5,5,5,15,Champions,3,High Value - Active
14756,15,1,738.96,4,1,3,8,Potential Loyalists,3,High Value - Active
14757,75,1,420.5,2,1,2,5,At Risk,3,High Value - Active
14758,145,4,1484.06,2,4,4,10,Loyal Customers,0,Low Value - Inactive
14759,5,3,1625.97,5,3,4,12,Loyal Customers,3,High Value - Active
14760,297,1,89.2,1,1,1,3,Lost Customers,2,Low Value - Inactive
14761,59,2,255.9,3,3,2,8,Potential Loyalists,3,High Value - Active
14762,264,1,300.52,1,1,2,4,Lost Customers,2,Low Value - Inactive
14764,47,1,278.3,3,1,2,6,At Risk,3,High Value - Active
14765,29,3,254.11,4,3,2,9,Potential Loyalists,3,High Value - Active
14766,8,6,2473.37,5,5,5,15,Champions,3,High Value - Active
14768,17,2,192.60000000000002,4,3,1,8,Potential Loyalists,3,High Value - Active
14769,3,8,10674.75,5,5,5,15,Champions,3,High Value - Active
14770,232,2,876.42,1,3,3,7,Potential Loyalists,2,Low Value - Inactive
14772,112,1,139.26,2,1,1,4,Lost Customers,0,Low Value - Inactive
14775,58,3,1011.9,3,3,4,10,Loyal Customers,3,High Value - Active
14776,51,11,2538.3,3,5,5,13,Champions,3,High Value - Active
14778,127,2,730.86,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14779,281,3,386.15,1,3,2,6,At Risk,2,Low Value - Inactive
14780,55,2,447.68,3,3,2,8,Potential Loyalists,3,High Value - Active
14782,320,1,200.10000000000002,1,1,1,3,Lost Customers,2,Low Value - Inactive
14784,26,2,289.99,4,3,2,9,Potential Loyalists,3,High Value - Active
14785,10,2,77.4,5,3,1,9,Potential Loyalists,3,High Value - Active
14788,7,2,679.4399999999999,5,3,3,11,Loyal Customers,3,High Value - Active
14789,29,1,197.64,4,1,1,6,At Risk,3,High Value - Active
14790,17,4,745.06,4,4,3,11,Loyal Customers,3,High Value - Active
14792,64,1,6.2,3,1,1,5,At Risk,3,High Value - Active
14793,21,1,228.99,4,1,1,6,At Risk,3,High Value - Active
14794,3,7,1319.91,5,5,4,14,Champions,3,High Value - Active
14795,166,1,131.45000000000002,2,1,1,4,Lost Customers,0,Low Value - Inactive
14796,1,17,8022.49,5,5,5,15,Champions,3,High Value - Active
14798,53,3,173.74,3,3,1,7,Potential Loyalists,3,High Value - Active
14799,51,1,157.7,3,1,1,5,At Risk,3,High Value - Active
14800,48,12,4339.74,3,5,5,13,Champions,3,High Value - Active
14801,61,1,193.14,3,1,1,5,At Risk,3,High Value - Active
14803,162,3,845.55,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
14804,9,1,353.27,5,1,2,8,Potential Loyalists,3,High Value - Active
14805,15,4,554.65,4,4,3,11,Loyal Customers,3,High Value - Active
14806,75,1,193.39000000000001,2,1,1,4,Lost Customers,3,High Value - Active
14808,40,8,2741.17,3,5,5,13,Champions,3,High Value - Active
14810,41,11,2087.88,3,5,5,13,Champions,3,High Value - Active
14813,370,2,155.43,1,3,1,5,At Risk,2,Low Value - Inactive
14815,37,2,778.5,3,3,3,9,Potential Loyalists,3,High Value - Active
14816,197,1,271.85,1,1,2,4,Lost Customers,0,Low Value - Inactive
14817,200,2,1110.34,1,3,4,8,Potential Loyalists,0,Low Value - Inactive
14818,74,3,657.8,2,3,3,8,Potential Loyalists,3,High Value - Active
14819,64,2,272.07,3,3,2,8,Potential Loyalists,3,High Value - Active
14820,21,4,507.29,4,4,3,11,Loyal Customers,3,High Value - Active
14821,367,1,48.800000000000004,1,1,1,3,Lost Customers,2,Low Value - Inactive
14823,180,3,321.43,1,3,2,6,At Risk,0,Low Value - Inactive
14824,10,4,1127.71,5,4,4,13,Champions,3,High Value - Active
14825,4,12,2226.91,5,5,5,15,Champions,3,High Value - Active
14828,197,3,2139.76,1,3,5,9,Potential Loyalists,0,Low Value - Inactive
14829,29,4,697.55,4,4,3,11,Loyal Customers,3,High Value - Active
14830,53,1,197.13,3,1,1,5,At Risk,3,High Value - Active
14834,18,6,1720.3,4,5,4,13,Champions,3,High Value - Active
14836,10,3,102.44999999999999,5,3,1,9,Potential Loyalists,3,High Value - Active
14837,90,4,1649.5,2,4,4,10,Loyal Customers,3,High Value - Active
14840,268,1,62.85,1,1,1,3,Lost Customers,2,Low Value - Inactive
14841,53,6,3295.76,3,5,5,13,Champions,3,High Value - Active
14842,44,4,2824.69,3,4,5,12,Loyal Customers,3,High Value - Active
14844,64,4,3189.81,3,4,5,12,Loyal Customers,3,High Value - Active
14847,149,1,309.4,2,1,2,5,At Risk,0,Low Value - Inactive
14849,22,25,7930.54,4,5,5,14,Champions,3,High Value - Active
14850,312,1,325.75,1,1,2,4,Lost Customers,2,Low Value - Inactive
